Time	Channel A	Channel B
(us)	(V)	(mV)

28.66799924	-9.96924210	3.95238662
28.67199924	-9.96924210	3.95238662
28.67599924	-10.13041306	0.00000000
28.67999924	-10.13041306	3.95238662
28.68399924	-9.96924210	3.95238662
28.68799924	-9.96924210	7.90477324
28.69199924	-9.96924210	3.95238662
28.69599924	-10.13041306	3.95238662
28.69999924	-9.96924210	0.00000000
28.70399924	-9.96924210	3.95238662
28.70799924	-9.96924210	0.00000000
28.71199924	-9.96924210	0.00000000
28.71599924	-10.13041306	0.00000000
28.71999924	-10.13041306	3.95238662
28.72399924	-9.96924210	3.95238662
28.72799924	-9.96924210	3.95238662
28.73199924	-9.96924210	3.95238662
28.73599924	-9.96924210	3.95238662
28.73999924	-9.96924210	3.95238662
28.74399924	-9.96924210	3.95238662
28.74799924	-9.96924210	0.00000000
28.75199924	-9.96924210	3.95238662
28.75599924	-9.96924210	3.95238662
28.75999924	-10.13041306	3.95238662
28.76399924	-9.96924210	3.95238662
28.76799924	-9.96924210	3.95238662
28.77199924	-9.96924210	3.95238662
28.77599924	-9.96924210	3.95238662
28.77999924	-9.96924210	3.95238662
28.78399924	-9.96924210	3.95238662
28.78799924	-9.96924210	0.00000000
28.79199924	-9.96924210	3.95238662
28.79599924	-9.96924210	3.95238662
28.79999924	-9.96924210	3.95238662
28.80399924	-9.96924210	3.95238662
28.80799924	-9.96924210	3.95238662
28.81199924	-9.96924210	0.00000000
28.81599924	-9.96924210	3.95238662
28.81999924	-9.96924210	3.95238662
28.82399924	-9.96924210	3.95238662
28.82799924	-9.96924210	0.00000000
28.83199924	-9.96924210	0.00000000
28.83599924	-9.96924210	3.95238662
28.83999924	-9.96924210	3.95238662
28.84399924	-9.96924210	3.95238662
28.84799924	-9.96924210	3.95238662
28.85199924	-9.96924210	3.95238662
28.85599924	-9.96924210	3.95238662
28.85999924	-9.96924210	3.95238662
28.86399924	-9.96924210	0.00000000
28.86799924	-9.96924210	3.95238662
28.87199924	-9.96924210	3.95238662
28.87599924	-9.96924210	0.00000000
28.87999924	-9.96924210	7.90477324
28.88399924	-9.96924210	3.95238662
28.88799924	-9.96924210	3.95238662
28.89199924	-9.96924210	3.95238662
28.89599924	-9.96924210	7.90477324
28.89999924	-9.96924210	3.95238662
28.90399924	-9.96924210	0.00000000
28.90799924	-9.96924210	0.00000000
28.91199924	-9.96924210	7.90477324
28.91599924	-9.96924210	3.95238662
28.91999924	-9.96924210	3.95238662
28.92399924	-9.96924210	0.00000000
28.92799924	-9.96924210	3.95238662
28.93199924	-9.96924210	3.95238662
28.93599924	-9.96924210	3.95238662
28.93999924	-9.96924210	3.95238662
28.94399924	-9.96924210	0.00000000
28.94799924	-9.96924210	3.95238662
28.95199924	-9.96924210	3.95238662
28.95599924	-9.96924210	3.95238662
28.95999924	-9.96924210	3.95238662
28.96399924	-9.96924210	3.95238662
28.96799923	-9.96924210	3.95238662
28.97199923	-9.96924210	3.95238662
28.97599923	-9.96924210	7.90477324
28.97999923	-9.96924210	3.95238662
28.98399923	-9.96924210	3.95238662
28.98799923	-9.96924210	3.95238662
28.99199923	-9.96924210	3.95238662
28.99599923	-9.96924210	3.95238662
28.99999923	-9.96924210	3.95238662
29.00399923	-9.96924210	3.95238662
29.00799923	-9.96924210	3.95238662
29.01199923	-9.96924210	3.95238662
29.01599923	-9.96924210	0.00000000
29.01999923	-9.96924210	3.95238662
29.02399923	-9.96924210	3.95238662
29.02799923	-9.96924210	3.95238662
29.03199923	-9.96924210	0.00000000
29.03599923	-9.96924210	3.95238662
29.03999923	-9.96924210	3.95238662
29.04399923	-9.96924210	3.95238662
29.04799923	-9.96924210	3.95238662
29.05199923	-9.96924210	3.95238662
29.05599923	-9.96924210	3.95238662
29.05999923	-9.96924210	3.95238662
29.06399923	-9.96924210	3.95238662
29.06799923	-9.96924210	0.00000000
29.07199923	-9.96924210	3.95238662
29.07599923	-9.96924210	3.95238662
29.07999923	-9.96924210	3.95238662
29.08399923	-9.96924210	0.00000000
29.08799923	-9.96924210	3.95238662
29.09199923	-9.96924210	0.00000000
29.09599923	-9.96924210	3.95238662
29.09999923	-9.96924210	0.00000000
29.10399923	-9.96924210	3.95238662
29.10799923	-9.96924210	3.95238662
29.11199923	-9.96924210	3.95238662
29.11599923	-9.96924210	0.00000000
29.11999923	-9.96924210	3.95238662
29.12399923	-9.96924210	3.95238662
29.12799923	-9.96924210	3.95238662
29.13199923	-9.96924210	3.95238662
29.13599923	-9.96924210	0.00000000
29.13999923	-9.96924210	3.95238662
29.14399923	-9.96924210	3.95238662
29.14799923	-9.96924210	0.00000000
29.15199923	-9.96924210	3.95238662
29.15599923	-9.96924210	3.95238662
29.15999923	-9.96924210	3.95238662
29.16399923	-9.96924210	3.95238662
29.16799923	-9.96924210	3.95238662
29.17199923	-9.96924210	3.95238662
29.17599923	-9.96924210	3.95238662
29.17999923	-9.96924210	0.00000000
29.18399923	-9.96924210	0.00000000
29.18799923	-9.96924210	3.95238662
29.19199923	-9.96924210	3.95238662
29.19599923	-9.96924210	0.00000000
29.19999923	-9.96924210	0.00000000
29.20399923	-9.96924210	3.95238662
29.20799923	-9.96924210	3.95238662
29.21199923	-9.96924210	0.00000000
29.21599923	-9.96924210	3.95238662
29.21999923	-9.96924210	3.95238662
29.22399923	-9.96924210	3.95238662
29.22799923	-9.96924210	0.00000000
29.23199923	-9.96924210	3.95238662
